-171.538467,64.326927,223.000000
-99.509621,37.788464,131.000000
-163.500000,62.884617,218.000000
-127.346153,49.615387,172.000000
-144.692307,57.115387,198.000000
-155.048080,62.019234,215.000000
-174.326920,70.673080,245.000000
-120.730774,49.615387,172.000000
-144.692307,60.288464,209.000000
-111.278847,47.019234,163.000000
-157.500000,67.500000,234.000000
-143.971161,62.596157,217.000000
-130.115387,57.403847,199.000000
-141.086548,63.173080,219.000000
-136.442307,62.019234,215.000000
-139.375000,64.326927,223.000000
-142.769226,66.923080,232.000000
-133.269226,63.461540,220.000000
-147.846161,71.538467,248.000000
-119.067307,58.557693,203.000000
-147.692307,73.846153,256.000000
-133.884613,68.076927,236.000000
-132.173080,68.365387,237.000000
-117.836540,62.019234,215.000000
-115.769234,62.019234,215.000000
-134.855774,73.557693,255.000000
-128.250000,71.250000,247.000000
-128.932693,72.980774,253.000000
-111.000000,64.038467,222.000000
-192.230774,113.076927,392.000000
-195.192307,117.115387,406.000000
-217.201935,132.980774,461.000000
-216.461548,135.288467,469.000000
-183.028854,116.826927,405.000000
-184.884613,120.576927,418.000000
-160.096161,106.730774,370.000000
-199.269241,135.865387,471.000000
-143.057693,99.807693,346.000000
-168.000000,120.000008,416.000000
-162.028854,118.557693,411.000000
-149.615387,112.211540,389.000000
-183.375000,141.057693,489.000000
-169.173080,133.557693,463.000000
-149.423080,121.153854,420.000000
-165.807693,138.173080,479.000000
-136.298080,116.826927,405.000000
-154.307693,136.153854,472.000000
-168.173080,152.884628,530.000000
-175.076935,164.134628,569.000000
-144.865387,140.192307,486.000000
-163.846161,163.846161,568.000000
-149.461548,154.615387,536.000000
-158.576935,169.903854,589.000000
-147.721161,164.134628,569.000000
-135.250000,156.057693,541.000000
-153.125000,183.750000,637.000000
-123.692314,154.615387,536.000000
-126.942314,165.576935,574.000000
-134.750000,183.750000,637.000000
-117.721161,168.173080,583.000000
-124.615395,186.923080,648.000000
-121.307701,191.538467,664.000000
-109.384621,182.307693,632.000000
-103.961548,183.461548,636.000000
-105.230774,197.307693,684.000000
-96.778854,193.557693,671.000000
-88.846161,190.384628,660.000000
-80.375008,185.480774,643.000000
-81.807701,204.519241,709.000000
-71.288467,194.423080,674.000000
-66.730774,200.192322,694.000000
-58.067314,193.557693,671.000000
-61.230778,229.615387,796.000000
-44.490391,190.673080,661.000000
-37.615391,188.076935,652.000000
-32.932701,197.596161,685.000000
-24.730776,185.480774,643.000000
-19.442316,194.423080,674.000000
-13.019238,195.288467,677.000000
-6.826931,204.807693,710.000000
-0.000008,202.500015,702.000000
6.442300,193.269241,670.000000
12.211532,183.173080,635.000000
18.490377,184.903854,641.000000
24.692301,185.192322,642.000000
32.067299,192.403854,667.000000
39.634609,198.173080,687.000000
44.894222,192.403854,667.000000
48.076916,180.288467,625.000000
57.548069,191.826935,665.000000
62.596146,187.788467,651.000000
70.124992,191.250000,663.000000
78.115379,195.288467,677.000000
88.999992,205.384628,712.000000
89.115379,190.961548,662.000000
96.923073,193.846161,672.000000
110.153839,206.538467,716.000000
107.394226,189.519241,657.000000
113.365379,188.942322,655.000000
116.374992,183.750000,637.000000
135.961533,203.942322,707.000000
135.490372,193.557693,671.000000
141.942307,193.557693,671.000000
139.105759,181.442322,629.000000
172.153839,215.192322,746.000000
143.750000,172.500000,598.000000
174.999985,201.923080,700.000000
167.711533,186.346161,646.000000
181.999985,195.000015,676.000000
183.480759,189.807693,658.000000
184.903839,184.903854,641.000000
197.028839,190.673080,661.000000
205.230759,192.403854,667.000000
200.855759,182.596161,633.000000
206.615372,182.307693,632.000000
223.125000,191.250000,663.000000
244.384613,203.653854,706.000000
236.942307,192.115387,666.000000
236.403839,186.634628,647.000000
244.500000,188.076935,652.000000
257.692291,193.269241,670.000000
249.548065,182.596161,633.000000
313.788452,224.134628,777.000000
360.951904,251.826935,873.000000
388.384613,264.807709,918.000000
403.269226,268.846161,932.000000
415.769226,271.153870,940.000000
427.519226,272.884613,946.000000
426.923065,266.826935,925.000000
432.048065,264.519226,917.000000
447.596130,268.557709,931.000000
463.413452,272.596161,945.000000
480.500000,277.211548,961.000000
479.548065,271.442322,941.000000
499.500000,277.500000,962.000000
490.240387,267.403870,927.000000
506.692291,271.442322,941.000000
503.134613,264.807709,918.000000
537.057678,277.788483,963.000000
545.750000,277.500000,962.000000
531.346130,265.673096,921.000000
539.028809,265.096161,919.000000
591.384583,286.153870,992.000000
572.451904,272.596161,945.000000
581.538452,272.596161,945.000000
588.125000,271.442322,941.000000
612.403809,278.365387,965.000000
621.038452,278.076935,964.000000
630.961548,278.365387,965.000000
656.163452,285.288483,989.000000
637.403809,273.173096,947.000000
655.384583,276.923096,960.000000
665.307678,277.211548,961.000000
708.240356,291.057709,1009.000000
716.519226,290.480774,1007.000000
718.269226,287.307709,996.000000
732.230774,289.038483,1002.000000
744.826904,290.192322,1006.000000
730.500000,280.961548,974.000000
713.278809,270.865387,939.000000
-157.692307,57.163464,205.000000
-121.538460,44.615387,160.000000
-125.250000,46.567310,167.000000
-109.576927,41.269234,148.000000
-159.307693,60.788464,218.000000
-145.673080,56.326927,202.000000
-150.134613,58.836540,211.000000
-134.769226,53.538464,192.000000
-135.000000,54.375004,195.000000
-106.500000,43.500000,156.000000
-144.038467,59.673080,214.000000
-118.096153,49.634617,178.000000
-133.384613,56.884617,204.000000
-160.413467,69.432693,249.000000
-143.423080,63.019234,226.000000
-111.250000,49.634617,178.000000
-147.076920,66.644234,239.000000
-105.403847,48.519234,174.000000
-115.057693,53.817310,193.000000
-112.615387,53.538464,192.000000
-121.153847,58.557693,210.000000
-114.028847,56.048080,201.000000
-122.692307,61.346157,220.000000
-99.201927,50.471157,181.000000
-106.615387,55.211540,198.000000
-132.740387,69.990387,251.000000
-131.365387,70.548080,253.000000
-183.461548,100.384621,360.000000
-117.500000,65.528847,235.000000
-187.326935,106.519234,382.000000
-229.326935,133.009628,477.000000
-194.586548,115.163467,413.000000
-196.153854,118.509621,425.000000
-176.250000,108.750008,390.000000
-172.057693,108.471161,389.000000
-157.500000,101.500008,364.000000
-176.423080,116.278854,417.000000
-151.740387,102.336540,367.000000
-160.326935,110.701927,397.000000
-153.355774,108.471161,389.000000
-158.846161,115.163467,413.000000
-180.000000,133.846161,480.000000
-146.519241,111.817314,401.000000
-166.144241,130.221161,467.000000
-159.230774,128.269241,460.000000
-162.211548,134.403854,482.000000
-130.769241,111.538467,400.000000
-148.500000,130.500000,468.000000
-147.384628,133.567307,479.000000
-171.394241,160.336548,575.000000
-146.250000,141.375000,507.000000
-165.634628,165.634628,594.000000
-133.538467,138.307693,496.000000
-153.951935,165.355774,593.000000
-104.750008,116.836540,419.000000
-142.067322,164.798080,591.000000
