0.000000,0.000000,65300.000000
-516.538452,196.153854,680.000000
2.000000,0.000000,65300.000000
3.000000,0.000000,65300.000000
4.000000,0.000000,65300.000000
-499.759613,199.903854,693.000000
6.000000,0.000000,65300.000000
-696.307678,286.153870,992.000000
-727.615417,303.173096,1051.000000
-479.250000,202.500015,702.000000
10.000000,0.000000,65300.000000
-348.317322,151.442307,525.000000
-315.807709,139.326935,483.000000
-505.721161,226.442322,785.000000
-486.115387,220.961548,766.000000
-48.125000,22.211540,77.000000
-648.615417,304.038483,1054.000000
-464.019226,220.961548,766.000000
-462.019226,223.557709,775.000000
-375.971161,184.903854,641.000000
20.000000,0.000000,65300.000000
-556.528870,282.980774,981.000000
-336.288483,173.942322,603.000000
-100.846153,53.076923,184.000000
-225.615387,120.865387,419.000000
-259.663452,141.634628,491.000000
-570.634644,317.019257,1099.000000
-409.221161,231.634628,803.000000
-478.000000,275.769257,956.000000
-252.057693,148.269241,514.000000
-284.134613,170.480774,591.000000
-415.557709,254.423080,882.000000
-282.461548,176.538467,612.000000
33.000000,0.000000,65300.000000
-280.423096,182.884628,634.000000
-396.778870,264.519226,917.000000
-346.500000,236.250015,819.000000
-520.548096,363.173096,1259.000000
-343.673096,245.480774,851.000000
-223.134628,163.269241,566.000000
-96.923080,72.692314,252.000000
-344.250000,264.807709,918.000000
-205.711548,162.403854,563.000000
-321.971161,261.057709,905.000000
-362.423096,302.019257,1047.000000
-138.653854,118.846161,412.000000
-217.403854,191.826935,665.000000
-179.596161,163.269241,566.000000
-258.153870,242.019241,839.000000
-271.250000,262.500000,910.000000
-263.942322,263.942322,915.000000
-136.355774,141.057693,489.000000
-131.384628,140.769241,488.000000
-160.701935,178.557693,619.000000
-147.250000,169.903854,589.000000
-222.355774,266.826935,925.000000
-224.307709,280.384613,972.000000
-146.846161,191.538467,664.000000
-140.884628,192.115387,666.000000
-135.086548,192.980774,669.000000
-127.115395,190.673080,661.000000
-151.269241,238.846161,828.000000
-142.096161,236.826935,821.000000
-107.394241,189.519241,657.000000
-106.461548,199.615387,692.000000
-92.596161,185.192322,642.000000
-89.923088,192.692322,668.000000
-105.125008,242.596161,841.000000
-99.115395,247.788467,859.000000
-83.346161,227.307709,788.000000
-66.250008,198.750015,689.000000
-56.682701,188.942322,655.000000
-54.384624,203.942322,707.000000
-50.076931,214.615387,744.000000
-46.788471,233.942322,811.000000
-32.596161,195.576935,678.000000
-25.038469,187.788467,651.000000
-23.163471,231.634628,803.000000
-15.942317,239.134628,829.000000
-6.711546,201.346161,698.000000
-0.000008,192.115387,666.000000
6.365377,190.961548,662.000000
12.980762,194.711548,675.000000
19.269222,192.692322,668.000000
31.461529,235.961548,818.000000
42.596142,255.576935,886.000000
52.384605,261.923096,908.000000
51.153839,219.230774,760.000000
53.307686,199.903854,693.000000
60.230762,200.769241,696.000000
71.634605,214.903854,745.000000
80.173065,218.653854,758.000000
94.961533,237.403854,823.000000
100.999992,233.076935,808.000000
89.653839,192.115387,666.000000
91.730759,183.461548,636.000000
101.384605,190.096161,659.000000
133.384613,235.384628,816.000000
142.615372,237.692322,824.000000
154.923065,244.615387,848.000000
156.153839,234.230774,812.000000
131.048065,187.211548,649.000000
137.923065,188.076935,652.000000
179.134613,233.653854,810.000000
200.769226,250.961548,870.000000
212.019226,254.423080,882.000000
208.999985,241.153854,836.000000
160.701920,178.557693,619.000000
205.423065,220.096161,763.000000
180.134613,186.346161,646.000000
236.249985,236.250015,819.000000
294.500000,285.000000,988.000000
308.923065,289.615387,1004.000000
257.971130,234.519241,813.000000
224.269226,197.884628,686.000000
194.182678,166.442322,577.000000
232.615372,193.846161,672.000000
391.701904,317.596161,1101.000000
360.269226,284.423096,986.000000
317.250000,244.038467,846.000000
310.000000,232.500015,806.000000
280.298065,205.096161,711.000000
332.365387,237.403854,823.000000
432.894226,302.019257,1047.000000
451.846130,308.076935,1068.000000
410.625000,273.750000,949.000000
401.173065,261.634613,907.000000
378.259613,241.442322,837.000000
376.615387,235.384628,816.000000
428.278839,262.211548,909.000000
425.000000,255.000015,884.000000
529.125000,311.250000,1079.000000
488.500000,281.826935,977.000000
347.048065,196.442322,681.000000
